id,lat,long,city
2568200170,47.7076,-122.101,
9545250010,47.5373,-122.051,
4140090420,47.7664,-122.262,
3334000050,47.5567,-122.273,Seattle
5101404144,47.6965,-122.308,Seattle
7338001190,47.3343,-122.217,
1865810290,47.3743,-122.116,
2785000290,47.6098,-122.169,Bellevue
7955040080,47.6651,-122.144,
5480900010,47.6569,-122.02,
6362900080,47.5959,-122.3,Seattle
4078300050,47.7071,-122.276,Seattle
3528000545,47.6674,-122.046,
710300010,47.7181,-122.089,
3764800630,47.7328,-122.201,
6383000825,47.691,-122.387,Seattle
9465900500,47.7462,-122.172,
2568200290,47.7082,-122.101,
3885808005,47.6802,-122.208,
3723800086,47.5518,-122.266,Seattle
6840701150,47.6046,-122.3,Seattle
7301300050,47.7481,-122.327,
6381500635,47.731,-122.303,Seattle
3980300020,47.5329,-121.89,
1923000050,47.5631,-122.213,
7215720250,47.5996,-122.021,
3123049230,47.4355,-122.338,
8163000020,47.5171,-122.029,
7893808220,47.4151,-122.334,
538000440,47.3539,-122.025,
7883603390,47.5292,-122.323,Seattle
7645900235,47.5771,-122.38,Seattle
9232900050,47.6974,-122.356,Seattle
7305300500,47.7548,-122.327,
6065300840,47.5701,-122.188,Bellevue
7227500020,47.4958,-122.191,
7237501190,47.5303,-122.131,
422000010,47.4964,-122.168,
826069127,47.7511,-122.072,
9413600420,47.6534,-122.195,
9151600541,47.5841,-122.383,Seattle
3423059153,47.4319,-122.148,
3630120190,47.5542,-122.001,
2787320430,47.4104,-122.172,
1672000170,47.5697,-122.163,Bellevue
2050000020,47.7337,-122.121,
3221079069,47.2568,-121.952,
7501000080,47.6524,-122.184,
3500100078,47.7368,-122.298,
9493200010,47.7604,-122.198,
3905081350,47.5698,-121.999,
6061000010,47.2576,-122.099,
7635801350,47.4693,-122.364,
7806210380,47.2924,-122.197,
7577700440,47.5686,-122.385,Seattle
3876810190,47.742,-122.173,
1224059049,47.5867,-122.111,Bellevue
3348401319,47.4964,-122.263,Seattle
5589300585,47.7533,-122.307,
3293700221,47.7476,-122.35,
2013300050,47.3924,-122.308,
408100050,47.7512,-122.318,
4178300080,47.6197,-122.15,Bellevue
2310040020,47.352,-122.038,
8698100170,47.3066,-122.223,
1330910280,47.655,-122.029,
9413600670,47.6527,-122.195,
3825500020,47.7498,-122.181,
2500600289,47.4007,-122.294,
4385701440,47.6394,-122.28,Seattle
8645501330,47.4651,-122.184,
2323069073,47.47,-122.0,
2475200080,47.4725,-122.187,
9533600185,47.6276,-122.205,Bellevue
4139440460,47.5529,-122.12,Bellevue
1443500725,47.5345,-122.274,Seattle
984000780,47.4307,-122.17,
7575610170,47.3541,-122.303,
2025800080,47.2906,-122.055,
1425059180,47.6569,-122.123,
1310440280,47.4356,-122.11,
2264500425,47.65,-122.34,Seattle
1721800470,47.5073,-122.337,Seattle
2589300170,47.5354,-122.273,Seattle
2338800161,47.4646,-122.361,
855700170,47.728,-122.206,
1431700250,47.4604,-122.17,
7942601410,47.6051,-122.311,Seattle
4151800420,47.6643,-122.203,
5700003280,47.5719,-122.284,Seattle
1105000780,47.5391,-122.274,Seattle
4046400440,47.5931,-122.116,Bellevue
1089700010,47.7366,-122.204,
2600040130,47.5541,-122.162,Bellevue
8121100715,47.5694,-122.283,Seattle
1771000440,47.7429,-122.072,
7875200005,47.3217,-122.317,
1822069109,47.389,-122.088,
9283800050,47.3351,-122.044,
238000244,47.4326,-122.286,
7972600430,47.5309,-122.347,Seattle
6204200470,47.7355,-122.202,
123039420,47.5063,-122.369,Seattle
1525059215,47.65,-122.155,Bellevue
1787600094,47.724,-122.323,Seattle
2877101100,47.6776,-122.36,Seattle
9406550050,47.3643,-122.041,
826069016,47.7509,-122.056,
8732030080,47.3093,-122.385,
2231000020,47.7715,-122.34,
9407000840,47.4448,-121.77,
1775800290,47.7412,-122.095,
3821200050,47.7346,-121.983,
3224510080,47.56,-122.132,Bellevue
3626039415,47.7027,-122.357,Seattle
9262800294,47.3087,-122.264,
127100005,47.7744,-122.338,
3905040170,47.5719,-121.999,
148000680,47.5734,-122.412,Seattle
458000235,47.6886,-122.375,Seattle
1445200050,47.768,-122.315,
7950300005,47.5677,-122.281,Seattle
2726049169,47.706,-122.29,Seattle
8944550050,47.5412,-122.286,Seattle
623049341,47.5113,-122.347,Seattle
7922900380,47.5862,-122.118,Bellevue
2248000080,47.7605,-122.217,
9406540050,47.3768,-122.028,
5416100190,47.1896,-122.014,
7215720680,47.5994,-122.017,
4307330280,47.4811,-122.182,
1562000050,47.6208,-122.139,Bellevue
4307320280,47.4799,-122.183,
569000050,47.6623,-122.152,
5700000595,47.5787,-122.293,Seattle
8029200190,47.2094,-121.996,
2896000680,47.6745,-122.144,
9328500680,47.64100000000001,-122.113,Bellevue
3295730050,47.6952,-122.188,
3629970130,47.5527,-121.992,
3574801310,47.7305,-122.225,
4083802195,47.6626,-122.337,Seattle
9238500480,47.775,-122.139,
9264910280,47.3078,-122.337,
3630120380,47.5545,-122.003,
424069088,47.5951,-122.036,
2954400020,47.669,-122.067,
2154550020,47.4102,-122.195,
5420800010,47.3491,-122.177,
2459950010,47.434,-122.154,
4019301300,47.7584,-122.271,
3179100480,47.6694,-122.279,Seattle
7942601155,47.6058,-122.313,Seattle
2493200235,47.5282,-122.384,Seattle
6338000014,47.6714,-122.28,Seattle
1735800050,47.3109,-122.225,
2783100050,47.7569,-122.334,
1604600095,47.5622,-122.291,Seattle
3080000005,47.5798,-122.306,Seattle
2268000470,47.2738,-122.301,
807800190,47.3594,-122.175,
1274500170,47.3626,-122.111,
8857600780,47.3839,-122.288,
5145000130,47.7262,-122.222,
3288200470,47.7282,-122.186,
1771000950,47.7419,-122.073,
3818400050,47.7721,-122.235,
537000130,47.3291,-122.304,
5127000420,47.4755,-122.157,
8656300380,47.6553,-121.912,
6632300161,47.7304,-122.308,Seattle
622100130,47.7648,-122.159,
4028900048,47.7591,-122.295,
411100005,47.7412,-122.327,
6447300225,47.6144,-122.228,
5739600427,47.6023,-122.205,Bellevue
5412310080,47.3764,-122.179,
2726049071,47.7076,-122.284,Seattle
2726049071,47.7076,-122.284,Seattle
3764650050,47.732,-122.197,
3905030480,47.5712,-121.995,
2345700500,47.2612,-122.294,
8650300130,47.7034,-122.236,
2923049372,47.4476,-122.332,
5437200080,47.3381,-122.332,
9808100185,47.6462,-122.212,Bellevue
4337000285,47.4809,-122.335,
2891000010,47.3262,-122.211,
7224000545,47.4871,-122.203,
3243100080,47.4852,-122.125,
3925000020,47.2132,-122.001,
546000020,47.6901,-122.382,Seattle
8651611060,47.6346,-122.063,
3024079063,47.5435,-121.966,
3039000050,47.7024,-122.198,
1839900080,47.7193,-122.184,
4024101434,47.7601,-122.307,
2824069142,47.5356,-122.046,
2618300080,47.4225,-122.153,
7785000010,47.5763,-122.219,
4307330050,47.4792,-122.181,
2867100005,47.6442,-122.369,Seattle
3880900010,47.6285,-122.361,Seattle
5255710010,47.7726,-122.197,
3213200314,47.6723,-122.263,Seattle
9834200950,47.572,-122.289,Seattle
3806000005,47.4836,-122.214,
6204400170,47.7357,-122.197,
2491200675,47.5222,-122.379,Seattle
98020480,47.581,-121.971,
8068000585,47.5071,-122.265,Seattle
4345000170,47.365,-122.184,
3101500010,47.5728,-122.312,Seattle
3291800660,47.4892,-122.181,
3541600235,47.4781,-122.357,
2923039217,47.4491,-122.453,
7852010290,47.535,-121.867,
7695450010,47.3566,-122.32,
3424069145,47.5271,-122.036,
3578400500,47.6212,-122.043,
4365200895,47.5216,-122.374,Seattle
4027700321,47.7759,-122.272,
7923600250,47.5951,-122.144,Bellevue
8122100290,47.5375,-122.374,Seattle
7224000980,47.4904,-122.203,
9521100280,47.6619,-122.352,Seattle
7875400050,47.3217,-122.318,
6204420290,47.7372,-122.2,
1041440050,47.3259,-122.167,
1626069178,47.7409,-122.052,
3342101937,47.5201,-122.204,
9178601630,47.6541,-122.329,Seattle
5273200080,47.6796,-122.279,Seattle
7701930010,47.448,-122.088,
6820100010,47.6833,-122.312,Seattle
3066400130,47.6304,-122.051,
339600010,47.6834,-122.097,
3391900130,47.3282,-122.332,
7283900010,47.7637,-122.351,
1113000430,47.363,-122.308,
5101405276,47.6997,-122.305,Seattle
7796100050,47.6634,-122.172,
2207200675,47.6022,-122.134,Bellevue
3622910190,47.5528,-122.229,
9346930250,47.5617,-122.13,Bellevue
3886000010,47.6874,-122.165,
6326000130,47.4979,-122.371,
686900010,47.6348,-122.196,Bellevue
1310000130,47.3391,-122.309,
139000185,47.5865,-122.397,Seattle
4039000050,47.6183,-122.113,Bellevue
9253900417,47.5894,-122.111,Bellevue
4128500380,47.5588,-122.124,Bellevue
8159300050,47.4005,-122.311,
1338600185,47.6313,-122.303,Seattle
7625703900,47.5434,-122.395,Seattle
2767700022,47.67,-122.389,Seattle
3914000095,47.3117,-122.254,
7334501410,47.4629,-121.743,
2597710050,47.4289,-122.164,
7933250050,47.6349,-122.204,Bellevue
2600140500,47.5465,-122.155,Bellevue
3876810170,47.7423,-122.173,
3740000010,47.6875,-122.202,
6895300050,47.7515,-122.353,
6645900010,47.6367,-122.206,Bellevue
9413600380,47.6531,-122.196,
2115720500,47.3196,-122.395,
2202500255,47.5731,-122.135,Bellevue
2207100255,47.5987,-122.146,Bellevue
8035350010,47.7439,-121.977,
1555300010,47.3791,-122.289,
6135300010,47.7712,-122.323,
1321730470,47.2906,-122.349,
4083306345,47.6497,-122.336,Seattle
1453602360,47.7213,-122.29,Seattle
2025600280,47.3287,-122.011,
1423800380,47.4546,-122.182,
2113701100,47.5291,-122.351,Seattle
3578401060,47.6233,-122.046,
3578401060,47.6233,-122.046,
7691800020,47.5962,-122.039,
8682230950,47.7094,-122.031,
7202360010,47.6784,-122.026,
2125049120,47.639,-122.31,Seattle
5540000010,47.3786,-122.219,
1552800010,47.3807,-122.222,
1118002000,47.6312,-122.291,Seattle
8564600080,47.7239,-122.227,
1446800660,47.4888,-122.332,
2624079022,47.5342,-121.883,
5051800130,47.5902,-122.13,Bellevue
7940700190,47.714,-122.205,
5422810010,47.1895,-122.015,
3529200190,47.3972,-122.182,
8944320280,47.3885,-122.154,
3222069153,47.3438,-122.073,
7211300050,47.6946,-122.12,
1545806980,47.3617,-122.046,
9297300255,47.5696,-122.375,Seattle
4139400280,47.5597,-122.113,Bellevue
9201300020,47.5789,-122.076,
8663280080,47.7103,-122.199,
98000980,47.5859,-121.968,
1796100010,47.308,-122.087,
2781280290,47.4491,-122.188,
1448800010,47.39100000000001,-122.316,
1526079026,47.7309,-121.905,
1788800630,47.3281,-122.343,
1788800630,47.3281,-122.343,
8864000250,47.4819,-122.289,
7972600670,47.5308,-122.348,Seattle
4077800094,47.7065,-122.279,Seattle
9834200440,47.5747,-122.287,Seattle
1245002125,47.6861,-122.198,
5634500170,47.7494,-122.237,
1954400500,47.6169,-122.045,
9528102771,47.6776,-122.318,Seattle
2895600095,47.5103,-122.382,Seattle
2921079027,47.28100000000001,-121.933,
524059323,47.5983,-122.2,Bellevue
824069173,47.587,-122.068,
2678100005,47.76300000000001,-122.291,
2025700080,47.3487,-122.036,
6613000585,47.6605,-122.27,Seattle
2597000006,47.7652,-122.274,
1923300170,47.6864,-122.352,Seattle
1224049005,47.5835,-122.227,
4123840050,47.3736,-122.045,
1937300280,47.5949,-122.307,Seattle
9183703376,47.3719,-122.215,
9542801310,47.2988,-122.374,
2771104830,47.6418,-122.372,Seattle
7967650010,47.3504,-122.284,
6744701310,47.7404,-122.284,
3131201310,47.6605,-122.324,Seattle
3630180500,47.5396,-121.997,
7624700050,47.5571,-122.385,Seattle
3274800460,47.5942,-122.298,Seattle
1939000010,47.6685,-122.044,
4139490190,47.5518,-122.107,Bellevue
6381500170,47.7332,-122.305,Seattle
6381500170,47.7332,-122.305,Seattle
1954420170,47.6191,-122.043,
1954420170,47.6191,-122.043,
623059016,47.5033,-122.225,Seattle
6181400470,47.3041,-122.28,
3904920980,47.5672,-122.011,
7215730430,47.5959,-122.018,
475000190,47.6685,-122.365,Seattle
2877100235,47.6762,-122.356,Seattle
7893202340,47.4182,-122.332,
9238430190,47.7713,-122.122,
1939120050,47.6262,-122.03,
9197800010,47.5331,-122.217,
5248800250,47.5533,-122.307,Seattle
4457300630,47.5685,-122.217,
2228900161,47.7707,-122.35,
6817850050,47.6398,-122.05,
1775800280,47.74100000000001,-122.095,
263000050,47.6994,-122.349,Seattle
1870400470,47.6738,-122.292,Seattle
7839300185,47.477,-122.209,
2426039130,47.7248,-122.359,Seattle
2938200170,47.2015,-122.003,
1954440050,47.62,-122.043,
2224079001,47.5547,-121.892,
200520080,47.7383,-122.22,
2195900010,47.4766,-122.153,
5707500050,47.6188,-122.308,Seattle
8929000130,47.5522,-121.999,
2944000170,47.7203,-122.128,
8682262330,47.7171,-122.033,
4167800130,47.3257,-122.365,
1624079088,47.5621,-121.924,
7370600050,47.7212,-122.364,Seattle
2025059134,47.6363,-122.202,Bellevue
7522500020,47.6862,-122.395,Seattle
1125069134,47.6627,-122.003,
8032700010,47.6532,-122.34,Seattle
2473370050,47.4507,-122.139,
3276930050,47.5855,-121.987,
3211230080,47.3139,-122.116,
7519000471,47.6846,-122.361,Seattle
8563000130,47.6208,-122.106,Bellevue
2770604103,47.642,-122.374,Seattle
3581000020,47.7276,-122.241,
9432750190,47.4835,-122.136,
1622059088,47.3931,-122.183,
5559900080,47.3214,-122.347,
7202260780,47.6903,-122.042,
8651410950,47.3688,-122.08,
7843500080,47.3406,-122.057,
3205400290,47.7229,-122.18,
7129300420,47.5111,-122.256,Seattle
263000280,47.6985,-122.348,Seattle
2919200280,47.6893,-122.359,Seattle
2769602880,47.6746,-122.362,Seattle
8078440050,47.6314,-122.03,
1922069071,47.3787,-122.091,
7518502945,47.6831,-122.381,Seattle
7568700480,47.7369,-122.321,
9577800005,47.5791,-122.378,Seattle
7436050170,47.3677,-122.173,
7200001259,47.6809,-122.113,
4127000095,47.372,-122.036,
1934800086,47.604,-122.307,Seattle
3361401025,47.4997,-122.317,
7430500415,47.619,-122.096,Bellevue
1622049182,47.3978,-122.313,
7749500250,47.2961,-122.188,
1773101159,47.5549,-122.363,Seattle
9829200250,47.6055,-122.285,Seattle
3303860130,47.3686,-122.058,
9359100500,47.581,-122.246,
1250203860,47.5886,-122.288,Seattle
2386000170,47.6392,-121.988,
2600000050,47.5534,-122.16,Bellevue
7856640170,47.5706,-122.152,Bellevue
5540800130,47.6947,-122.346,Seattle
7955060010,47.7328,-122.2,
7760400470,47.3718,-122.073,
9551202130,47.6729,-122.334,Seattle
4345000050,47.3652,-122.183,
7334501440,47.4629,-121.744,
1523069215,47.4853,-122.034,
5525400430,47.5279,-122.161,
871001611,47.6539,-122.408,Seattle
1685200190,47.3187,-122.179,
1982200675,47.6624,-122.361,Seattle
1201500010,47.6627,-122.189,
1822360080,47.7739,-122.164,
4113800500,47.5355,-122.179,
4299700095,47.54600000000001,-122.293,Seattle
3585900500,47.7591,-122.376,
326069026,47.7696,-122.021,
4070700290,47.6731,-122.199,
7625703800,47.5482,-122.392,Seattle
643400130,47.5966,-122.144,Bellevue
2877103070,47.6786,-122.36,Seattle
421000185,47.4953,-122.169,
2113700825,47.5285,-122.354,Seattle
623049093,47.5065,-122.338,Seattle
4348800080,47.6218,-122.193,Bellevue
3762900010,47.7078,-122.234,
3578401700,47.6212,-122.038,
1211000280,47.607,-122.297,Seattle
1324300091,47.6546,-122.356,Seattle
4141800285,47.6149,-122.287,Seattle
1524079088,47.5603,-121.894,
9320900420,47.3026,-122.363,
7349800780,47.7595,-121.473,
1196002948,47.3384,-122.34,
5631500213,47.7352,-122.232,
3416601045,47.6012,-122.296,Seattle
9828701650,47.6212,-122.296,Seattle
6071300500,47.5549,-122.176,Bellevue
6072760670,47.563,-122.178,Bellevue
9141100255,47.739,-122.351,
2824600290,47.5743,-122.378,Seattle
2787720170,47.512,-122.16,
9826701735,47.6031,-122.303,Seattle
1703050420,47.6299,-122.02,
4060000440,47.4995,-122.248,Seattle
2525049148,47.6209,-122.237,
8857310010,47.6118,-122.116,Bellevue
1823049178,47.4815,-122.339,
4364200250,47.5296,-122.375,Seattle
8682260480,47.7141,-122.032,
1250200345,47.5982,-122.299,Seattle
9808590460,47.6451,-122.189,Bellevue
7818700480,47.6911,-122.367,Seattle
2792000010,47.43899999999999,-122.342,
1705400244,47.5567,-122.279,Seattle
9358002375,47.565,-122.37,Seattle
8944320470,47.3878,-122.153,
6372000101,47.5811,-122.404,Seattle
2877100655,47.6771,-122.358,Seattle
9378500050,47.4205,-122.215,
3790600080,47.7742,-122.287,
8944360080,47.5764,-121.996,
7979900225,47.7455,-122.294,
3163600130,47.5065,-122.337,Seattle
4139380050,47.5642,-122.126,Bellevue
2749600095,47.6509,-122.37,Seattle
7852160250,47.536,-121.857,
3303980500,47.521,-122.15,
1250200605,47.5985,-122.298,Seattle
8887001640,47.5003,-122.465,
2122059127,47.375,-122.166,
5700001045,47.5788,-122.292,Seattle
7331900290,47.3136,-122.208,
7844200415,47.4286,-122.291,
4055700345,47.7137,-122.254,
2923049421,47.4562,-122.33,
1860600840,47.633,-122.37,Seattle
5095400460,47.4683,-122.07,
3819750170,47.7698,-122.238,
5021900779,47.5753,-122.224,
4206901155,47.6561,-122.325,Seattle
6303400290,47.5081,-122.356,Seattle
7871500440,47.6429,-122.371,Seattle
6085000130,47.3112,-122.265,
1896700080,47.6359,-122.159,Bellevue
6197800101,47.43600000000001,-122.185,
7802900380,47.5229,-121.838,
3024059126,47.5333,-122.217,
7128300630,47.5958,-122.306,Seattle
7626200305,47.5447,-122.389,Seattle
7950300670,47.5663,-122.285,Seattle
1233100321,47.6769,-122.177,
9238500190,47.7757,-122.139,
1972201856,47.654,-122.346,Seattle
624110920,47.7262,-122.06,
5003600080,47.3649,-122.194,
853600020,47.615,-121.954,
7625704317,47.5441,-122.39,Seattle
2946000912,47.422,-122.321,
4188000670,47.719,-122.114,
5215200010,47.4003,-122.422,
2911700020,47.574,-122.18,Bellevue
185000161,47.4932,-122.263,Seattle
2140700190,47.735,-122.244,
9406600050,47.3727,-122.051,
2473000470,47.4504,-122.15,
5100403952,47.69600000000001,-122.314,Seattle
2024059127,47.5538,-122.189,Bellevue
1483300430,47.588,-122.251,
291300170,47.5348,-122.072,
9117000170,47.4362,-122.187,
461004095,47.681,-122.372,Seattle
9547201850,47.6787,-122.308,Seattle
7942100290,47.3816,-122.087,
4336000050,47.4518,-122.292,
2571910420,47.19600000000001,-122.011,
8802400896,47.4025,-122.201,
3630010020,47.5479,-121.999,
6793300010,47.5582,-122.025,
7852020250,47.5317,-121.866,
2473400290,47.4521,-122.161,
3328500250,47.3406,-122.269,
629420080,47.5902,-121.988,
2524049215,47.5355,-122.242,
8663310050,47.725,-122.172,
4083304835,47.6528,-122.331,Seattle
8155800050,47.6635,-122.017,
4403200255,47.7022,-122.374,Seattle
5379800500,47.4565,-122.276,
7010700660,47.659,-122.398,Seattle
9406540190,47.3774,-122.027,
1795920250,47.7266,-122.103,
5249800010,47.5703,-122.28,Seattle
8651510420,47.6492,-122.062,
1422700080,47.4681,-122.282,
5468780250,47.3501,-122.14,
3723800415,47.5513,-122.264,Seattle
1545800290,47.3638,-122.053,
1545800290,47.3638,-122.053,
2804100095,47.6436,-122.303,Seattle
7282300095,47.7621,-122.358,
930000289,47.7165,-122.361,Seattle
2822059181,47.3714,-122.177,
1761100080,47.2889,-122.363,
2953000250,47.4125,-122.207,
3416600185,47.6018,-122.291,Seattle
927200380,47.7266,-122.175,
7922750020,47.666,-122.178,
259600050,47.6325,-122.121,Bellevue
3298300420,47.6228,-122.121,Bellevue
1310440470,47.4349,-122.105,
3438502668,47.5417,-122.357,Seattle
5591700290,47.4053,-122.189,
4172100050,47.6807,-122.366,Seattle
9275700005,47.5878,-122.381,Seattle
1089000190,47.6351,-122.165,Bellevue
9523103000,47.674,-122.35,Seattle
2781270440,47.349,-122.021,
2105200050,47.4403,-122.343,
7625703637,47.5469,-122.391,Seattle
2926049408,47.7058,-122.315,Seattle
3224079005,47.5245,-121.931,
5147600095,47.5079,-122.344,Seattle
2413900050,47.6709,-122.052,
3820350050,47.7346,-121.985,
8910500675,47.7102,-122.356,Seattle
1461200020,47.4721,-122.148,
722079056,47.4044,-121.963,
8663370020,47.7188,-122.177,
2568200130,47.7074,-122.101,
8947800080,47.7335,-122.227,
1545803390,47.3609,-122.048,
1088030010,47.666,-122.185,
1829700080,47.7443,-122.326,
2125049024,47.6329,-122.31,Seattle
5706200020,47.5243,-122.042,
2316400285,47.4161,-122.441,
7588700080,47.688,-122.379,Seattle
7853310380,47.523,-121.877,
6821101870,47.6515,-122.399,Seattle
9551201660,47.6709,-122.337,Seattle
3530500010,47.3779,-122.32,
7387500185,47.5187,-122.363,Seattle
1626079132,47.743,-121.925,
8854100130,47.7469,-122.217,
2123049142,47.473,-122.293,
3423059109,47.4414,-122.154,
5631500992,47.7433,-122.229,
6641800020,47.409,-122.333,
7853301700,47.543,-121.888,
2158900290,47.6376,-122.307,Seattle
2273600250,47.6881,-122.184,
3298700840,47.5198,-122.351,Seattle
5450500010,47.5516,-122.217,
3629870020,47.5493,-122.004,
8856700130,47.6982,-122.138,
6381502155,47.7276,-122.307,Seattle
1443550080,47.7325,-121.969,
2205700345,47.5774,-122.153,Bellevue
6926700660,47.6354,-122.346,Seattle
3279050130,47.3049,-122.386,
2770606890,47.6581,-122.39,Seattle
2867100190,47.6452,-122.369,Seattle
8562600190,47.67,-122.155,
5680000545,47.5677,-122.317,Seattle
1922059027,47.3818,-122.21,
1725059316,47.6488,-122.201,
3275300440,47.2593,-122.312,
952001735,47.567,-122.385,Seattle
1402950190,47.3352,-122.19,
4045100190,47.5612,-122.229,
1207200010,47.4878,-122.341,
6815100095,47.6854,-122.329,Seattle
3825310130,47.7058,-122.131,
3276930380,47.5851,-121.992,
8937600080,47.3317,-122.365,
8024200010,47.7009,-122.317,Seattle
624110020,47.7315,-122.058,
6192410280,47.7067,-122.119,
4302201045,47.528,-122.359,Seattle
507100020,47.7775,-122.336,
259600280,47.6325,-122.121,Bellevue
7691800130,47.5958,-122.038,
2056100275,47.5673,-122.401,Seattle
2202500080,47.5746,-122.136,Bellevue
3179102155,47.6748,-122.279,Seattle
937000280,47.4215,-122.289,
5379805253,47.4493,-122.282,
6821102340,47.6471,-122.397,Seattle
7229900250,47.4825,-122.108,
7287100177,47.7648,-122.355,
8820900670,47.7175,-122.288,Seattle
3275850020,47.691,-122.105,
9528100899,47.6831,-122.325,Seattle
7016000440,47.7379,-122.185,
7202340010,47.6798,-122.033,
6911700066,47.5769,-122.372,Seattle
7511000050,47.5476,-122.219,
2925059260,47.6249,-122.206,Bellevue
3558000170,47.3795,-122.023,
8651730290,47.7291,-122.218,
9197100263,47.3752,-122.236,
8941100095,47.6531,-122.405,Seattle
2781100080,47.3535,-122.026,
9822700190,47.6604,-122.289,Seattle
3630030290,47.5498,-121.996,
9510910250,47.6603,-122.087,
8682231330,47.7111,-122.032,
2473480780,47.4457,-122.123,
8641500280,47.6955,-122.304,Seattle
7605800050,47.6216,-122.161,Bellevue
9828200525,47.6146,-122.299,Seattle
7971300050,47.6157,-122.174,Bellevue
126049169,47.7663,-122.228,
5062300280,47.7087,-121.352,
7167000020,47.3585,-121.988,
3303910010,47.7217,-122.256,
2268000050,47.2742,-122.299,
8857640170,47.3888,-122.032,
7806210190,47.2918,-122.197,
9206700190,47.4379,-122.022,
4136930190,47.2582,-122.223,
5666300010,47.754,-122.341,
1424059022,47.5663,-122.125,Bellevue
6204050080,47.7453,-122.194,
7128300500,47.595,-122.306,Seattle
1233100642,47.6762,-122.17,
222029026,47.4285,-122.511,
9485940290,47.3533,-122.082,
4136890280,47.2632,-122.209,
1775500050,47.7433,-122.082,
7611200086,47.7145,-122.369,Seattle
3376600010,47.6224,-122.109,Bellevue
7519001990,47.6842,-122.365,Seattle
7613700950,47.6579,-122.277,Seattle
3802000020,47.277,-122.211,
1796360470,47.3664,-122.087,
8732160050,47.2977,-122.374,
5249800345,47.5602,-122.28,Seattle
6071200545,47.5563,-122.184,Bellevue
291300280,47.5347,-122.071,
3261000080,47.7021,-122.233,
321049127,47.331,-122.286,
5379804393,47.451,-122.278,
1559900080,47.7468,-121.98,
7135300275,47.5289,-122.272,Seattle
1377300005,47.6433,-122.403,Seattle
6668900020,47.749,-122.312,
326049024,47.7684,-122.289,
7942600006,47.6078,-122.307,Seattle
6430500233,47.6894,-122.35,Seattle
7701800050,47.4088,-122.089,
8165501640,47.5395,-122.369,Seattle
2623069069,47.4574,-122.01,
8024201870,47.6996,-122.31,Seattle
9126101511,47.6104,-122.303,Seattle
1377800010,47.6453,-122.403,Seattle
6813600380,47.6891,-122.331,Seattle
923000280,47.7259,-122.361,Seattle
255550190,47.7453,-121.984,
1829300130,47.6365,-122.04,
3645500050,47.7369,-122.338,
1518000080,47.7364,-121.969,
7883605915,47.5254,-122.318,Seattle
1112700170,47.7281,-122.233,
8965500020,47.5628,-122.115,Bellevue
323059167,47.5044,-122.148,
1951700480,47.5434,-122.166,Bellevue
2005950050,47.2638,-122.243,
9406500480,47.7525,-122.244,
3522049063,47.3511,-122.266,
2085700050,47.3185,-122.262,
6751300130,47.5874,-122.136,Bellevue
2610100020,47.742,-122.325,
9476200680,47.4917,-122.188,
6145600285,47.7049,-122.349,Seattle
203900460,47.6393,-121.967,
7878400022,47.4879,-122.245,Seattle
3585900460,47.7599,-122.375,
1321720170,47.2909,-122.342,
236400130,47.4318,-122.292,
4141680190,47.504,-122.248,Seattle
3629980440,47.5524,-121.991,
1223039173,47.4979,-122.363,
2473000130,47.4539,-122.15,
2893000280,47.4119,-122.181,
7977201845,47.6847,-122.291,Seattle
4197400005,47.4559,-122.344,
5561200980,47.4613,-121.997,
3039000020,47.7025,-122.198,
6840701100,47.6058,-122.3,Seattle
2130410050,47.7378,-121.977,
1924079091,47.5538,-121.958,
3570300080,47.6783,-122.157,
2321300351,47.6371,-122.393,Seattle
2652501630,47.6402,-122.357,Seattle
3810000020,47.502,-122.228,Seattle
8084400010,47.6322,-122.212,
304000380,47.288,-122.196,
1873400020,47.7565,-122.331,
4359700080,47.6916,-122.158,
1727500010,47.7186,-122.218,
8651610680,47.6373,-122.064,
3629970190,47.5533,-121.993,
9136102057,47.6662,-122.338,Seattle
1266200130,47.6234,-122.191,Bellevue
2787310130,47.4107,-122.179,
8645511350,47.4674,-122.178,
9284801435,47.5521,-122.373,Seattle
3905010010,47.5759,-121.994,
4058801310,47.506,-122.242,Seattle
6705850020,47.578,-122.056,
1623800440,47.682,-122.365,Seattle
3904902500,47.5627,-122.018,
7308600050,47.7754,-122.173,
5679501310,47.567,-122.318,Seattle
3935900005,47.7117,-122.278,Seattle
3726800285,47.5726,-122.308,Seattle
1183000005,47.5536,-122.286,Seattle
5469502780,47.3767,-122.161,
9185700440,47.6287,-122.287,Seattle
629600130,47.5834,-122.001,
9178601660,47.6542,-122.331,Seattle
2191600780,47.2887,-122.299,
7852180430,47.53100000000001,-121.854,
8155820080,47.5055,-122.189,
5248800440,47.5531,-122.307,Seattle
9818700430,47.6051,-122.298,Seattle
425079099,47.6804,-121.913,
5127000670,47.4749,-122.155,
6341000221,47.4905,-122.343,
7231501665,47.4768,-122.206,
5014000225,47.5697,-122.395,Seattle
4401200130,47.6858,-122.107,
1558500050,47.7462,-121.978,
8899000050,47.4558,-122.212,
2877102846,47.6784,-122.361,Seattle
7280300080,47.7762,-122.384,
3624039073,47.5311,-122.373,Seattle
3271300345,47.6493,-122.413,Seattle
6190701483,47.7496,-122.355,
414100630,47.7479,-122.343,
7686202275,47.4211,-122.314,
5113260170,47.3889,-122.048,
2421059090,47.2964,-122.116,
